section_index,section,segment,trip_no,run_id,quality_labels,row_count,speed_source,max_speed_kmh,p99_speed_kmh,p95_speed_kmh,xlsx_file,warning
5,雅渡-庙堰,26,27,07/0570526,0,2602,auto,77.33,77.29,77.17,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,27,28,07/0570527,0,2705,auto,72.64,72.42,70.81,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,28,29,07/0570528,0,2609,auto,76.96,76.86,76.78,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,29,30,07/0570529,0,2651,auto,74.75,74.6,74.06,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,30,31,07/0570530,0,2628,auto,76.41,76.0446,75.45,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,31,32,07/0570531,0,2605,auto,77.45,77.37,77.21,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,32,33,07/0570532,1,2629,auto,76.45,76.16,75.44,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,33,34,07/0670633,0,2623,auto,76.32,76.1,75.44,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,34,35,07/0670634,0,2674,auto,72.54,72.38,71.85,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,35,36,07/0670635,0,2609,auto,77.44,77.34,77.176,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,36,37,07/0670636,0,2595,auto,77.16,77.08,77.03,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,37,38,07/0670637,0,2634,auto,74.66,74.5434,74,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,38,39,07/0670638,0,2633,auto,76.48,76.1368,75.42,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,39,40,07/0670639,0,2628,auto,76.42,76.14,75.47,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,40,41,07/0670640,1,2512,auto,74.46,74.38,73.818,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,41,42,07/0870841,0,2675,auto,73.91,73.71,73.01,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,42,43,07/0870842,0,2729,auto,71.2,70.6232,69.93,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,43,44,07/0870843,0,2623,auto,78.02,77.6,76.71,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,44,45,07/0870844,0,2738,auto,71.66,71.3763,69.86,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,45,46,07/0870845,0,2602,auto,78.35,78.25,78.16,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,46,47,07/0870846,0,2680,auto,73.74,73.6121,72.83,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,47,48,07/0870847,1,2624,auto,78.04,77.5477,76.54,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,48,49,07/0970948,0,2658,auto,73.55,73.41,72.8,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,49,50,07/0970949,0,2661,auto,73.84,73.624,72.92,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,50,51,07/0970950,0,2662,auto,76.31,75.7678,74.03,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,51,52,07/0970951,0,2731,auto,71.51,71.25,69.91,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,52,53,07/0970952,0,2725,auto,71.99,71.35,70.06,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,53,54,07/0970953,0,2656,auto,75.69,75.479,73.5,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,54,55,07/0970954,0,2620,auto,78.04,77.6762,76.7,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,55,56,07/0970955,1,2567,auto,77.36,77.17,76.51,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,56,57,07/1071056,0,2638,auto,76.42,76.25,75.43,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,57,58,07/1071057,0,2605,auto,78.6,78.54,78.48,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,58,59,07/1071058,0,2624,auto,77.66,77.1831,76.21,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,59,60,07/1071059,1,2713,auto,72.84,72.7876,71.718,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,60,61,07/1571560,0,2605,auto,77.34,77.27,77.11,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,61,62,07/1571561,0,2588,auto,77.32,77.28,77.15,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,62,63,07/1571562,0,2610,auto,76.88,76.8,76.75,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,63,64,07/1571563,0,2705,auto,72.38,72.12,70.71,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,64,65,07/1571564,0,2625,auto,76.4,76.1256,75.458,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,65,66,07/1571565,0,2647,auto,74.8,74.7,74.22,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,66,67,07/1671666,0,2602,auto,77.48,77.41,77.24,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,67,68,07/1671667,0,2643,auto,75.04,74.9,74.34,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,68,69,07/1671668,0,2604,auto,77.16,77.1,76.96,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,69,70,07/1671669,0,2708,auto,71.22,71.07,70.6765,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,70,71,07/1671670,0,2639,auto,74.96,74.78,74.1,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,71,72,07/1671671,0,2699,auto,71.36,71.2202,70.74,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,72,73,07/1671672,1,2629,auto,76.5,76.07,75.35,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,73,74,07/1771773,0,2590,auto,77.96,77.85,77.6255,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,74,75,07/1871874,0,2625,auto,76.76,76.5576,75.85,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,75,76,07/1871875,0,2579,auto,77.98,77.91,77.71,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,76,77,07/1871876,0,2692,auto,73.21,72.5436,70.979,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,77,78,07/1871877,0,2687,auto,73.05,72.8514,71.241,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,78,79,07/1871878,0,2687,auto,73.14,72.91,71.25,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,79,80,07/1871879,0,2621,auto,75.54,75.376,74.57,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,80,81,07/1871880,0,2608,auto,76.99,76.6986,75.74,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,81,82,07/1871881,1,2784,auto,73.41,73.2917,72.8985,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,82,83,07/1971982,0,2639,auto,76.48,76.3162,74.311,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,83,84,07/1971983,0,2663,auto,74.13,73.9876,73.15,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,84,85,07/1971984,0,2620,auto,76.77,76.5162,75.62,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,85,86,07/1971985,0,2731,auto,70.15,69.68,68.85,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,86,87,07/1971986,0,2594,auto,77.97,77.8707,77.68,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,87,88,07/1971987,0,2587,auto,78.04,77.9314,77.68,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,88,89,07/1971988,1,2640,auto,76.52,76.3422,74.39,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,89,90,07/2672689,0,2673,auto,73.95,73.8,73.2,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,90,91,07/2672690,0,2724,auto,71.46,71.2554,69.82,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,91,92,07/2672691,0,2744,auto,71.67,71.06,69.9585,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,92,93,07/2672692,0,2735,auto,71.62,71.3266,69.91,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,93,94,07/2672693,0,2611,auto,78.01,77.678,76.58,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,94,95,07/2672694,0,2582,auto,79.1,79,78.96,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,95,96,07/2672695,1,2663,auto,76.16,75.9414,73.8,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,96,97,07/2772796,0,2614,auto,77.65,77.3161,76.47,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,97,98,07/2772797,0,2635,auto,76.07,75.86,75.2,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,98,99,07/2772798,0,2658,auto,75.7,75.5743,74.92,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,99,100,07/2772799,0,2651,auto,77.14,76.915,74.88,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,100,101,07/2772800,0,2656,auto,75.83,75.689,75.13,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,101,102,07/2772801,0,2665,auto,74.49,74.34,73.808,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,102,103,07/2772802,0,2650,auto,77.12,76.8802,74.94,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,103,104,07/2772803,1,2527,auto,76.2,76.0974,75.087,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,104,105,07/2872904,0,2661,auto,75.03,74.77,74.01,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,105,106,07/2872905,0,2631,auto,76.53,76.34,75.48,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,106,107,07/2872906,0,2660,auto,75.04,74.8164,74.03,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,107,108,07/2872907,0,2679,auto,75.18,74.5854,73.31,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,108,109,07/2872908,0,2646,auto,76.29,76.141,75.29,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,109,110,07/2872909,0,2648,auto,75.04,74.84,74.07,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,110,111,07/2872910,1,2649,auto,74.94,74.72,74.52,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,111,112,07/2973011,0,2663,auto,73.93,73.77,73.07,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,112,113,07/2973012,0,2642,auto,76.29,76.1159,75.32,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,113,114,07/2973013,0,2742,auto,71.63,71.4,69.7895,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,114,115,07/2973014,0,2725,auto,71.62,71.3476,69.736,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,115,116,07/2973015,0,2602,auto,78.3,78.2,78.09,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,116,117,07/2973016,0,2589,auto,78.25,78.1712,78.06,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,117,118,07/2973017,1,2630,auto,76.09,75.9242,75.22,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,118,119,07/3073118,0,2607,auto,78.21,78.09,78.01,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,119,120,07/3073119,0,2666,auto,74.65,74.53,74.03,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,120,121,07/3073120,0,2657,auto,74.45,74.3032,73.85,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,121,122,07/3073121,0,2657,auto,74.46,74.3044,73.74,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,122,123,07/3073122,0,2603,auto,78.13,78.0598,77.91,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,123,124,07/3073123,0,2645,auto,75.88,75.7256,75.19,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
5,雅渡-庙堰,124,125,07/3073124,1,2652,auto,76.97,76.7549,74.89,data\data_processed_step2_v3_all_curve_quality\results_雅渡-庙堰.xlsx,
