time,velocity,cumulative_energy
95.74761720585562,11.812601706376087,13465.641686942647
95.79761720585562,11.812601706376087,13464.84891368949
95.84761720585561,11.812601706376087,13464.976364304546
95.89761720585562,11.812601706376087,13465.86006870005
95.94761720585562,11.812601706376087,13467.267205484586
95.99761720585562,11.812601706376087,13468.747162641299
96.04761720585562,11.812601706376087,13470.494677948464
96.09761720585561,11.812601706376087,13473.196059443582
96.14761720585562,11.812601706376087,13476.949354758308
96.19761720585562,11.812601706376087,13481.449499126367
96.24761720585562,11.812601706376087,13486.564237545308
96.29761720585562,11.812601706376087,13492.263449385593
96.34761720585561,11.812601706376087,13498.570494219075
96.39761720585562,11.812601706376087,13505.09687582863
96.44761720585562,11.812601706376087,13511.685043261605
96.49761720585562,11.812601706376087,13518.3782268092
96.54761720585562,11.812601706376087,13525.631161262909
96.59761720585561,11.812601706376087,13533.389202065731
96.64761720585562,11.812601706376087,13541.791127771512
96.69761720585562,11.812601706376087,13550.59204145923
96.74761720585562,11.812601706376087,13559.337303974911
96.79761720585562,11.812601706376087,13568.088855740803
96.84761720585561,11.812601706376087,13576.795914992597
96.89761720585562,11.812601706376087,13585.62305497686
96.94761720585562,11.812601706376087,13594.585250047347
96.99761720585562,11.812601706376087,13603.671693272241
97.04761720585562,11.812601706376087,13612.91012387773
97.09761720585561,11.812601706376087,13622.199020035849
97.14761720585562,11.812601706376087,13631.736371185876
97.19761720585562,11.812601706376087,13641.532518742293
97.24761720585562,11.812601706376087,13651.6494190562
97.29761720585562,11.812601706376087,13662.042250079132
97.34761720585561,11.812601706376087,13672.599948022373
97.39761720585562,11.812601706376087,13683.35742670266
97.44761720585562,11.812601706376087,13694.341329312005
97.49761720585562,11.812601706376087,13705.427214801299
97.54761720585562,11.812601706376087,13716.552376531428
97.59761720585561,11.812601706376087,13727.68717995087
97.64761720585562,11.812601706376087,13738.77968562797
97.69761720585562,11.812601706376087,13749.735165281405
97.74761720585562,11.812601706376087,13760.6779694217
97.79761720585562,11.812601706376087,13771.551954503086
97.84761720585561,11.812601706376087,13782.25933180708
97.89761720585562,11.812601706376087,13792.802737994241
97.94761720585562,11.812601706376087,13803.116974636601
97.99761720585562,11.812601706376087,13813.414505493658
98.04761720585562,11.812601706376087,13823.722837067417
98.09761720585561,11.812601706376087,13833.981577373612
98.14761720585562,11.812601706376087,13844.249185094035
98.19761720585562,11.812601706376087,13854.401784174632
98.24761720585562,11.812601706376087,13864.62512469958
98.29761720585562,11.812601706376087,13874.90248698252
98.34761720585561,11.812601706376087,13885.17316798381
98.39761720585562,11.812601706376087,13895.491428570025
98.44761720585562,11.812601706376087,13905.77702176485
98.49761720585562,11.812601706376087,13916.090974998537
98.54761720585562,11.812601706376087,13926.457248431612
98.59761720585561,11.812601706376087,13936.822619960325
98.64761720585562,11.812601706376087,13947.21229393163
98.69761720585562,11.812601706376087,13957.582826562848
98.74761720585562,11.812601706376087,13967.964895163022
98.79761720585562,11.812601706376087,13978.28086590665
98.84761720585561,11.812601706376087,13988.6949540913
98.89761720585562,11.812601706376087,13999.158491568121
98.94761720585562,11.812601706376087,14009.619307288121
98.99761720585562,11.812601706376087,14020.085783395993
99.04761720585562,11.812601706376087,14030.469090567816
99.09761720585561,11.812601706376087,14040.919622822727
99.14761720585562,11.812601706376087,14051.403955395845
99.19761720585562,11.812601706376087,14061.889559306346
99.24761720585562,11.812601706376087,14072.395606009883
99.29761720585562,11.812601706376087,14082.828421029744
99.34761720585561,11.812601706376087,14093.328160156376
99.39761720585562,11.812601706376087,14103.85440415846
99.44761720585562,11.812601706376087,14114.383114131291
99.49761720585562,11.812601706376087,14124.927233183691
99.54761720585562,11.812601706376087,14135.456918844315
99.59761720585561,11.812601706376087,14145.988883653989
99.64761720585562,11.812601706376087,14156.537722486662
99.69761720585562,11.812601706376087,14167.084006631905
99.74761720585562,11.812601706376087,14177.638142728596
99.79761720585562,11.812601706376087,14188.18101850147
99.84761720585561,11.812601706376087,14198.724219505983
99.89761720585562,11.812601706376087,14209.203028713982
99.94761720585562,11.812601706376087,14219.755830353903
99.99761720585562,11.812601706376087,14230.330486453224
100.04761720585562,11.812601706376087,14240.90208451853
100.09761720585561,11.812601706376087,14251.464242204118
100.14761720585562,11.812601706376087,14261.946497551013
100.19761720585562,11.812601706376087,14272.479309919361
100.24761720585562,11.812601706376087,14283.020956225399
100.29761720585562,11.812601706376087,14293.5609424758
100.34761720585561,11.812601706376087,14304.09889156237
100.39761720585562,11.812601706376087,14314.622763533902
100.44761720585562,11.812601706376087,14325.134101549424
100.49761720585562,11.812601706376087,14335.646027251632
100.54761720585562,11.812601706376087,14346.154751787337
100.59761720585561,11.812601706376087,14356.653086671944
100.64761720585562,11.812601706376087,14367.142481463512
100.69761720585562,11.812601706376087,14377.60898612838
100.74761720585562,11.812601706376087,14388.070489697118
100.79761720585562,11.812601706376087,14398.527888854454
100.84761720585561,11.812601706376087,14408.970589963012
100.89761720585562,11.812601706376087,14419.406350389138
100.94761720585562,11.812601706376087,14429.81929079442
100.99761720585562,11.812601706376087,14440.17271639518
101.04761720585562,11.812601706376087,14450.573149937123
101.09761720585561,11.812601706376087,14460.968420127672
101.14761720585562,11.812601706376087,14471.365108807095
101.19761720585562,11.812601706376087,14481.733882258983
101.24761720585562,11.812601706376087,14492.032445000339
101.29761720585562,11.812601706376087,14502.361864673161
101.34761720585561,11.812601706376087,14512.676273836003
101.39761720585562,11.812601706376087,14522.991380243913
101.44761720585562,11.812601706376087,14533.281059155706
101.49761720585562,11.812601706376087,14543.564625244851
101.54761720585562,11.812601706376087,14553.815540920354
101.59761720585561,11.812601706376087,14564.044239542462
101.64761720585562,11.812601706376087,14574.272761579694
101.69761720585562,11.812601706376087,14584.470652545584
101.74761720585562,11.812601706376087,14594.66421627744
101.79761720585562,11.812601706376087,14604.821879627596
101.84761720585561,11.812601706376087,14614.920333855856
101.89761720585562,11.812601706376087,14625.050695283468
101.94761720585562,11.812601706376087,14635.15544210179
101.99761720585562,11.812601706376087,14645.263656130177
102.04761720585562,11.812601706376087,14655.333948996094
102.09761720585561,11.812601706376087,14665.33675590566
102.14761720585562,11.812601706376087,14675.359957468057
102.19761720585562,11.812601706376087,14685.351579077902
102.24761720585562,11.812601706376087,14695.345457303007
102.29761720585562,11.812601706376087,14705.300853950632
102.34761720585561,11.812601706376087,14715.19291138006
102.39761720585562,11.812601706376087,14725.110518568006
102.44761720585562,11.812601706376087,14735.008217260403
102.49761720585562,11.812601706376087,14744.906372828676
102.54761720585562,11.812601706376087,14754.775416000319
102.59761720585561,11.812601706376087,14764.63698737681
102.64761720585562,11.812601706376087,14774.524184155316
102.69761720585562,11.812601706376087,14784.445377275384
102.74761720585562,11.812601706376087,14794.364322129803
102.79761720585562,11.812601706376087,14804.305840404075
102.84761720585561,11.812601706376087,14814.24338527739
102.89761720585562,11.812601706376087,14824.202808283571
102.94761720585562,11.812601706376087,14834.160026172312
102.99761720585562,11.812601706376087,14844.149469894735
103.04761720585562,11.812601706376087,14854.169229371437
103.09761720585561,11.812601706376087,14864.189865030268
103.14761720585562,11.812601706376087,14874.229269751411
103.19761720585562,11.812601706376087,14884.257785831416
103.24761720585562,11.812601706376087,14894.308413496985
103.29761720585562,11.812601706376087,14904.382902670763
103.34761720585561,11.812601706376087,14914.456347360509
103.39761720585562,11.812601706376087,14924.546706073575
103.44761720585562,11.812601706376087,14934.629194216663
103.49761720585562,11.812601706376087,14944.729543908983
103.54761720585562,11.812601706376087,14954.847991445995
103.59761720585561,11.812601706376087,14964.9628464881
103.64761720585562,11.812601706376087,14975.089461975627
103.69761720585562,11.812601706376087,14985.20697661046
103.74761720585562,11.812601706376087,14995.33849121079
103.79761720585562,11.812601706376087,15005.482399466635
103.84761720585561,11.812601706376087,15015.6219395271
103.89761720585562,11.812601706376087,15025.76890989427
103.94761720585562,11.812601706376087,15035.90887755789
103.99761720585562,11.812601706376087,15046.059769301108
104.04761720585562,11.812601706376087,15056.204052032585
104.09761720585561,11.812601706376087,15066.347653647608
104.14761720585562,11.812601706376087,15076.487806158057
104.19761720585562,11.812601706376087,15086.632935108852
104.24761720585562,11.812601706376087,15096.788140303008
104.29761720585562,11.812601706376087,15106.955164257573
104.34761720585561,11.812601706376087,15117.136006629902
104.39761720585562,11.812601706376087,15127.326578542776
104.44761720585562,11.812601706376087,15137.527229779887
104.49761720585562,11.812601706376087,15147.732846248078
104.54761720585562,11.812601706376087,15157.942764302548
104.59761720585561,11.812601706376087,15168.159631106491
104.64761720585562,11.812601706376087,15178.379628589555
104.69761720585562,11.812601706376087,15188.603694918076
104.74761720585562,11.812601706376087,15198.828959008575
104.79761720585562,11.812601706376087,15209.054022514307
104.84761720585561,11.812601706376087,15219.275344862082
104.89761720585562,11.812601706376087,15229.489957336229
104.94761720585562,11.812601706376087,15239.69650830592
104.99761720585562,11.812601706376087,15249.893326386367
105.04761720585562,11.812601706376087,15260.08205066136
105.09761720585561,11.812601706376087,15270.261684939976
105.14761720585562,11.812601706376087,15280.433481449523
105.19761720585562,11.812601706376087,15290.599772584706
105.24761720585562,11.812601706376087,15300.762567172687
105.29761720585562,11.812601706376087,15310.924612450628
105.34761720585561,11.812601706376087,15321.08499708942
105.39761720585562,11.812601706376087,15331.24363052866
105.44761720585562,11.812601706376087,15341.402372127186
105.49761720585562,11.812601706376087,15351.559692567862
105.54761720585562,11.812601706376087,15361.716769328104
105.59761720585561,11.812601706376087,15371.872375401506
105.64761720585562,11.812601706376087,15382.026140790662
105.69761720585562,11.812601706376087,15392.179939149739
105.74761720585562,11.812601706376087,15402.3323193537
105.79761720585562,11.812601706376087,15412.484451241935
105.84761720585561,11.812601706376087,15422.63505916254
105.89761720585562,11.812601706376087,15432.785369218926
105.94761720585562,11.812601706376087,15442.934235456303
105.99761720585562,11.812601706376087,15453.08166170755
106.04761720585562,11.812601706376087,15463.228805407987
106.09761720585561,11.812601706376087,15473.374373733652
106.14761720585562,11.812601706376087,15483.519647141831
106.19761720585562,11.812601706376087,15493.663482533537
106.24761720585562,11.812601706376087,15503.805572838917
106.29761720585563,11.812601706376087,15513.947755458476
106.34761720585561,11.812601706376087,15524.088530616598
106.39761720585562,11.812601706376087,15534.22914061954
106.44761720585562,11.812601706376087,15544.368306942744
106.49761720585562,11.812601706376087,15554.505642404138
106.54761720585563,11.812601706376087,15564.643009196392
106.59761720585561,11.812601706376087,15574.778956178126
106.64761720585562,11.812601706376087,15584.914654127057
106.69761720585562,11.812601706376087,15595.048829284213
106.74761720585562,11.812601706376087,15605.18124991382
106.79761720585563,11.812601706376087,15615.313678070288
106.84761720585561,11.812601706376087,15625.444661656258
106.89761720585562,11.812601706376087,15635.575363817885
106.94761720585562,11.812601706376087,15645.70448981333
106.99761720585562,11.812601706376087,15655.833318182647
107.04761720585563,11.812601706376087,15665.960705817568
107.09761720585561,11.812601706376087,15676.086687054927
107.14761720585562,11.812601706376087,15686.212393568047
107.19761720585562,11.812601706376087,15696.336525845232
107.24761720585562,11.812601706376087,15706.460412016208
107.29761720585563,11.812601706376087,15716.582888944231
107.34761720585561,11.812601706376087,15726.703653364202
107.39761720585562,11.812601706376087,15736.824578906904
107.44761720585562,11.812601706376087,15746.944079957264
107.49761720585562,11.812601706376087,15757.063334917118
